url,headline,date,
https://nypost.com/2023/11/17/media/la-times-bans-journalists-who-signed-letter-condemning-israels-killing-of-journalists-from-covering-the-war/,              LA Times bans staffers who signed letter condemning Israel’s response to Hamas attack from covering Gaza war            ,2023-11-17,
https://nypost.com/2023/11/16/news/body-of-hamas-hostage-found-near-al-shifa-hospital-as-blackout-hits-gaza/,              Body of Hamas hostage Judith Weiss discovered near al Shifa hospital            ,2023-11-16,
https://nypost.com/2023/11/16/media/megyn-kelly-blasts-gayle-king-for-interview-with-israeli-dad-of-hamas-hostage/,              Megyn Kelly blasts Gayle King for interview with Israeli dad of Hamas hostage: 'Show some damn sensitivity!'            ,2023-11-16,
https://nypost.com/2023/11/16/news/arizona-students-allegedly-bombarded-with-hamas-propaganda/,              High school shown 'propaganda in favor of Hamas' that called Oct 7 attacks 'retaliation' by Amnesty International affiliated group: report            ,2023-11-16,
https://nypost.com/2023/11/16/news/hamas-terrorist-who-paraded-shani-louks-body-killed-by-idf-rabbi/,"              Hamas terrorist who paraded Shani Louk’s body has been killed by IDF and is 'roasting in hell forever,' rabbi says            ",2023-11-16,
https://nypost.com/2023/11/16/news/biden-backs-israeli-raid-of-al-shifa-hospital-says-hamas-committed-war-crime-with-underground-headquarters/,"              Biden backs Israeli raid of Al Shifa hospital, says Hamas committed war crime with underground 'headquarters'            ",2023-11-16,
https://nypost.com/2023/11/15/metro/columbia-student-idf-reservist-recounts-horrors-he-witnessed-in-israel/,              IDF reservist clashes with anti-Israel protesters at Columbia while recounting Hamas terror            ,2023-11-15,
https://nypost.com/2023/11/15/opinion/the-truth-about-inflation-no-more-ceasefires-for-hamas-and-other-commentary/,"              The truth about inflation, no more ceasefires for Hamas and other commentary            ",2023-11-15,
https://nypost.com/2023/11/15/news/us-public-support-for-israel-waning-as-most-americans-want-cease-fire-poll/,              US public support for war against Hamas waning as most Americans want cease-fire: poll            ,2023-11-15,
https://nypost.com/2023/11/15/media/cnn-ratings-lag-behind-fox-news-msnbc-despite-israel-hamas-war/,"              CNN lags behind Fox News, MSNBC in ratings despite Israel-Hamas war coverage            ",2023-11-15,
https://nypost.com/2023/11/15/opinion/on-the-ground-inside-gaza-where-israel-is-trying-to-save-civilians-from-hamas/,"              On the ground inside Gaza, where Israel is trying to save civilians from Hamas            ",2023-11-15,
https://nypost.com/2023/11/15/news/israel-says-it-found-evidence-of-hamas-base-at-al-shifa-hospital-during-raid/,              Israel says it found 'concrete evidence' of Hamas base at al Shifa hospital during raid            ,2023-11-15,
https://nypost.com/2023/11/15/news/feds-launch-multiple-investigations-over-hamas-ties-wray/,              Feds have launched 'multiple investigations' over individuals with Hamas ties: Christopher Wray            ,2023-11-15,
https://nypost.com/2023/11/15/news/american-tourist-75-dies-after-bahamas-excursion-boat-capsizes-on-trip-to-blue-lagoon/,              Terrifying video shows people jump from sinking Bahamas boat that claimed life of US tourist            ,2023-11-15,
https://nypost.com/2023/11/15/news/rep-tlaib-part-of-hidden-facebook-group-that-glorifies-hamas-report/,"              Rep. Rashida Tlaib part of hidden Facebook group that glorifies Hamas, mocks hostages: report            ",2023-11-15,
https://nypost.com/2023/11/15/news/american-girl-3-held-hostage-by-hamas-was-in-dads-arms-when-he-was-shot-dead/,"              American girl, 3, crawled from under dad's body before Hamas abducted her             ",2023-11-15,
https://nypost.com/2023/11/15/news/pregnant-hamas-hostage-has-likely-given-birth-in-captivity-officials/,              Pregnant Hamas hostage has likely given birth in captivity: officials            ,2023-11-15,
https://nypost.com/2023/11/15/news/qatar-proposes-israel-hamas-deal-to-free-50-hostages-3-day-truce/,"              Qatar proposes Israel-Hamas deal to free 50 hostages and 3-day truce, sources say            ",2023-11-15,
https://nypost.com/2023/11/15/news/hostages-brother-rebukes-the-anti-israel-poster-rippers/,              Hamas took one brother hostage. The other is telling his story —and rebuking callous poster-rippers            ,2023-11-15,
https://nypost.com/2023/11/14/news/gaza-hospitals-under-sniper-fire-as-doctors-race-to-save-newborns/,              IDF conducts 'precise and targeted operation'  against Hamas inside 'specified area' at Gaza hospital            ,2023-11-14,
https://nypost.com/2023/11/14/news/nearly-as-many-college-students-back-hamas-as-israel-poll/,              Nearly as many college students back Hamas as Israel: poll             ,2023-11-14,
https://nypost.com/2023/11/14/news/israel-hamas-near-deal-to-release-70-hostages-for-5-day-truce/,"              Israel, Hamas near deal to release 70 women, children held hostage for five-day truce            ",2023-11-14,
https://nypost.com/2023/11/14/news/israelis-with-relatives-kidnapped-by-hamas-flock-to-nyc-to-pray-at-the-ohel-for-their-safe-return/,              Israelis with relatives kidnapped by Hamas flock to NYC to pray at the Ohel for their safe return            ,2023-11-14,
https://nypost.com/2023/11/13/news/jeremy-corbyn-refuses-to-call-hamas-a-terror-group-in-piers-morgan-interview/,              British pol refuses to call Hamas a terror group in on-air clash with Piers Morgan            ,2023-11-13,
https://nypost.com/2023/11/13/opinion/stop-pretending-hospital-peril-is-all-on-israel-joe-and-call-out-hamas-central-role-in-endangering-civilians/,"              Stop pretending hospital peril is all on Israel, Joe, and call out Hamas' central role in endangering civilians            ",2023-11-13,
https://nypost.com/2023/11/13/opinion/hamas-commits-war-crimes-in-hospitals-and-mosques-but-world-says-nothing/,"              Hamas commits war crimes in hospitals and mosques, but world says nothing            ",2023-11-13,
https://nypost.com/2023/11/13/news/state-department-staffers-blasts-bidens-stance-on-israel-hamas-war-memo/,"              State Department staffers blast Biden's stance on Israel-Hamas war, accuse Jewish state of 'war crimes': memo            ",2023-11-13,
https://nypost.com/2023/11/13/opinion/supporting-hamas-wont-help-lower-co2-greta-thunberg/,"              Supporting Hamas won't help lower CO2, Greta            ",2023-11-13,
https://nypost.com/2023/11/13/metro/hate-and-terrorism-investigations-up-exponentially-state-police-official-says/,              Hate and terrorism investigations jump 'exponentially' in New York since Hamas' attack on Israel: state police            ,2023-11-13,
https://nypost.com/2023/11/13/news/netflix-producer-for-fauda-killed-fighting-hamas/,              Netflix producer for 'Fauda' killed fighting Hamas in northern Gaza            ,2023-11-13,
https://nypost.com/2023/11/13/news/gay-israeli-solder-yoav-atzmoni-proudly-displays-lgbtq-flag-on-gaza-soil-in-war-against-hamas/,              Gay Israeli soldier proudly displays LGBTQ flag on Gaza soil in war against Hamas            ,2023-11-13,
https://nypost.com/2023/11/12/news/israeli-teacher-arrested-after-suggesting-hamas-attack-was-justified/,              Israeli history teacher arrested after suggesting Hamas terror attack was justified             ,2023-11-12,
https://nypost.com/2023/11/12/news/chris-christie-becomes-first-republican-to-visit-israel-since-the-hamas-attack/,              Chris Christie visits Israel to 'capture the brutality' with his 'own eyes' -- first GOP candidate to set foot since Hamas' surprise attack            ,2023-11-12,
https://nypost.com/2023/11/12/opinion/hamas-and-pro-palestine-protesters-unite-in-wanting-war-to-destroy-israel/,              Hamas AND 'pro-Palestine' protesters unite in wanting war to destroy Israel            ,2023-11-12,
https://nypost.com/2023/11/12/news/israel-battles-hamas-near-gazas-largest-hospital-as-hostage-deal-looms/,"              Israel battles Hamas near Gaza's largest hospital as hostage deal looms, Netanyahu says            ",2023-11-12,
https://nypost.com/2023/11/12/news/over-100000-take-to-the-paris-streets-to-protest-antisemitism/,"              Over 100,000 take to the Paris streets to protest antisemitism in wake of Israel-Hamas war            ",2023-11-12,
https://nypost.com/2023/11/12/news/progressives-protest-bidens-apec-appearance-in-san-francisco/,"              Progressives protest Biden's APEC appearance, Israel-Hamas war in San Fran            ",2023-11-12,
https://nypost.com/2023/11/12/news/upenn-student-who-praised-glorious-hamas-terror-attack-stole-israeli-flag-is-idd/,              University of Pennsylvania student who praised 'glorious' Hamas terror attack later arrested for stealing Israeli flag            ,2023-11-12,
https://nypost.com/2023/11/11/metro/synagogue-on-long-island-honors-hostages/,              Long Island synagogue sets up massive Shabbat dinner table with places for all 240 hostages taken by Hamas            ,2023-11-11,
https://nypost.com/2023/11/11/media/bill-maher-slams-obamas-moral-equivalency-on-israel-hamas/,              Bill Maher slams Obama's 'moral equivalency' on Israel-Hamas            ,2023-11-11,
https://nypost.com/2023/11/11/news/tom-cotton-seeks-federal-probe-of-nyt-cnn-ap-reuters/,"              Tom Cotton demands fed probe of NY Times, CNN and other outlets after freelancers accused of working with Hamas            ",2023-11-11,
https://nypost.com/2023/11/11/news/americans-flock-to-help-in-israel-after-hamas-massacre/,              American volunteers flock to help in Israel after Hamas massacre            ,2023-11-11,
https://nypost.com/2023/11/11/news/squad-took-thousands-from-nonprofit-under-investigation-for-funding-hamas/,"              Greg Meeks, 'Squad' took thousands from nonprofit under investigation for funding Hamas            ",2023-11-11,
https://nypost.com/2023/11/11/opinion/all-of-nyc-helped-when-my-pro-hamas-staff-quit-caffe-aronne/,              All of NYC helped when my pro-Hamas staff quit Caffe Aronne            ,2023-11-11,
https://nypost.com/2023/11/10/news/heavy-fighting-as-israeli-forces-surround-gaza-city-hospitals-they-say-are-hamas-war-hubs/,              Israeli forces close in on Gaza City hospitals they say are Hamas hubs            ,2023-11-10,
https://nypost.com/2023/11/10/news/protestors-demand-israeli-hostages-release-outside-un-sec-gens-house/,"              Emotional protesters line up outside UN chief's NYC home, demand release of Israeli hostages held captive by Hamas            ",2023-11-10,
https://nypost.com/2023/11/10/news/chris-christie-to-visit-israel-first-gop-presidential-candidate-to-make-trip-since-hamas-attack/,              Chris Christie to visit Israel — first GOP presidential candidate to make trip since Hamas attack            ,2023-11-10,
https://nypost.com/2023/11/09/metro/baby-faced-vandals-scrawl-swastikas-on-nyc-rooftops/,"              Baby-faced vandals spray-paint swastikas, 'Hamas' graffiti on Upper East Side rooftops            ",2023-11-09,
https://nypost.com/2023/11/09/metro/nyc-men-arrested-after-ripping-down-hamas-hostages-posters/,              Two 18-year-olds arrested after ripping down Hamas hostages posters in NYC            ,2023-11-09,
https://nypost.com/2023/11/09/news/netanyahu-slams-journos-tied-to-hamas-as-cnn-cuts-ties/,"              Netanyahu slams Hamas-linked journos used by CNN, NYT, Reuters and AP who were at Oct. 7 massacre            ",2023-11-09,
https://nypost.com/2023/11/09/news/brawls-erupt-outside-screening-of-gal-gadots-hamas-film/,              Gal Gadot's screening of Hamas terror attack film ends in brawls between pro-Israel and pro-Palestinian protesters            ,2023-11-09,
https://nypost.com/2023/11/08/opinion/no-one-can-deny-hamas-aim-is-to-kill-jews-it-fully-admits-it/,              No one can deny Hamas' aim is to kill Jews — it fully admits it            ,2023-11-08,
https://nypost.com/2023/11/08/news/what-we-know-about-hamas-300-mile-tunnel-system-below-gaza/,              What we know about Hamas' 300-mile tunnel system below Gaza            ,2023-11-08,
https://nypost.com/2023/11/08/news/israel-eliminates-130-hamas-tunnels-in-gaza-as-airstrike-kills-hamas-weapons-maker/,              Israel eliminates 130 Hamas tunnels in Gaza as airstrike kills weapons maker            ,2023-11-08,
https://nypost.com/2023/11/08/opinion/what-is-hamas-fighting-for-to-enrich-its-leaders/,              Hamas heads grow rich on the backs of suffering Palestinians            ,2023-11-08,
https://nypost.com/2023/11/08/news/israeli-archaeologists-find-remains-of-hamas-attack-victims/,              Israeli archaeologists help find remains of Hamas attack victims            ,2023-11-08,
https://nypost.com/2023/11/08/news/israel-begs-taylor-swift-to-help-get-teen-soldier-freed/,              Israel begs Taylor Swift to help find missing teen fan feared to be hostage held by Hamas            ,2023-11-08,
https://nypost.com/2023/11/08/news/hamas-leaders-admit-they-hope-for-permanent-war-do-not-care-about-running-gaza/,"              Hamas leaders admit hope for 'permanent' war, no interest in running Gaza            ",2023-11-08,
https://nypost.com/2023/11/07/entertainment/gal-gadot-plans-screening-of-horrifying-hamas-terror-attack-atrocities-for-hollywood-celebs/,              Gal Gadot plans screening of horrifying Hamas terror attack atrocities for Hollywood celebs            ,2023-11-07,
https://nypost.com/2023/11/07/opinion/why-isnt-joe-biden-demanding-hamas-release-its-us-hostages/,              Why isn't Biden demanding Hamas release its American hostages?            ,2023-11-07,
https://nypost.com/2023/11/07/news/idf-reaches-heart-of-gaza-traps-senior-most-hamas-leader-in-bunker-israel/,"              Israeli army reaches 'heart of Gaza,' traps senior-most Hamas leader in bunker, IDF says: 'Tightening the noose'            ",2023-11-07,
https://nypost.com/2023/11/07/news/hamas-leaders-worth-11bn-live-luxury-lives-in-qatar/,              Hamas leaders worth staggering $11B revel in luxury in US ally Qatar— as Gazans suffer            ,2023-11-07,
https://nypost.com/2023/11/07/news/house-on-track-to-censure-rep-tlaib-for-defense-of-hamas-and-calls-to-destroy-israel/,"              House censures Rep. Rashida Tlaib over defense of Hamas, her calls to destroy Israel            ",2023-11-07,
https://nypost.com/2023/11/07/metro/two-young-activists-caught-ripping-down-posters-of-hamas-hostages/,              Two young activists caught ripping down posters of Hamas hostages near NYC's Hunter College            ,2023-11-07,
https://nypost.com/2023/11/07/entertainment/israeli-comedy-show-goes-viral-for-skit-mocking-liberal-us-students/,              Israeli comedy show goes viral for skit mocking Hamas-supporting US students: 'I totally simp Hamas'            ,2023-11-07,
https://nypost.com/2023/11/07/metro/victoria-ruiz-resigns-after-tearing-down-israel-hostage-posters-in-nyc/,              NYC public defender resigns after being caught tearing down Israel-Hamas hostage posters            ,2023-11-07,
https://nypost.com/2023/11/07/news/hamas-hostages-families-plead-for-help-on-capitol-hill/,              Hamas hostages' families plead for help on Capitol Hill: 'Every day is like eternity'            ,2023-11-07,
https://nypost.com/2023/11/07/news/why-is-al-shifa-hospital-a-main-target-for-israel-in-gaza/,              Hamas puts Gaza hospital at forefront of Israel war with hidden underground terror headquarters            ,2023-11-07,
https://nypost.com/2023/11/07/news/people-cannot-even-imagine-the-scale-of-hamas-tunnel-system-in-gaza-fauda-creator-issacharoff-says/,"              People 'cannot even imagine' the scale of Hamas' tunnel system in Gaza, 'Fauda’ creator says            ",2023-11-07,
https://nypost.com/2023/11/07/opinion/victoria-ruiz-backs-hamas-like-all-other-kidnap-poster-vandals/,"              NYC public defender Victoria Ruiz backs Hamas, like all other kidnap poster vandals            ",2023-11-07,
https://nypost.com/2023/11/07/news/israeli-mom-offers-herself-as-hostage-to-see-daughters/,              Israeli mom offers herself as Hamas hostage to reunite with kidnapped daughters            ,2023-11-07,
https://nypost.com/2023/11/06/opinion/how-tiktok-boosts-hamas-tlaibs-biden-smear-and-other-commentary/,"              How TikTok boosts Hamas, Tlaib’s Biden smear and other commentary            ",2023-11-06,
https://nypost.com/2023/11/06/news/families-of-hamas-hostages-share-heartbreaking-stories-as-war-marks-milestone/,              Families of Hamas hostages share heartbreaking stories of loved ones as war marks grim milestone            ,2023-11-06,
https://nypost.com/2023/11/06/opinion/israeli-president-isaac-herzog-recounts-bloody-murder-scenes-after-all-hell-broke-loose-in-hamas-terror-strike/,              Israel's president hits back at Angelina Jolie in unvarnished interview a month after Hamas' terror atrocity            ,2023-11-06,
https://nypost.com/2023/11/06/news/girl-8-reported-killed-by-hamas-now-believed-to-be-a-hostage/,"              8-year-old Irish girl living in Israel, whose dad said her death by Hamas was 'best possibility,' now believed to be alive            ",2023-11-06,
https://nypost.com/2023/11/05/news/nikki-haley-peace-is-not-possible-with-terrorists-hamas-must-be-destroyed/,              Peace is not possible with terrorists — Hamas must be destroyed            ,2023-11-05,
https://nypost.com/2023/11/05/news/blms-hamas-support-is-no-shock-faking-the-russian-bot-menace-and-other-commentary/,"              BLM’s Hamas support is no shock, faking the ‘Russian bot’ menace and other commentary            ",2023-11-05,
https://nypost.com/2023/11/05/metro/israeli-family-with-ny-ties-pleads-for-help-for-return-of-hamas-hostages/,              Israeli family with NY ties pleads for help for safe return of Hamas hostages            ,2023-11-05,
https://nypost.com/2023/11/05/news/obama-says-both-sides-to-blame-for-israel-hamas-conflict-nobodys-hands-are-clean/,              Obama says both sides to blame for Israel-Hamas conflict            ,2023-11-05,
https://nypost.com/2023/11/05/news/chilling-footage-shows-hamas-operating-out-of-two-gaza-hospitals-says-israel-as-troops-prepare-to-invade-area/,"              Chilling footage shows Hamas operating out of 2 Gaza hospitals, says Israel — as troops prepare ground invasion            ",2023-11-05,
https://nypost.com/2023/11/05/news/israeli-minister-suspended-for-saying-nuking-gaza-was-one-of-the-possibilities/,              Israeli minister suspended by Netanyahu for saying nuking Gaza 'one of the possibilities' of Hamas war            ,2023-11-05,
https://nypost.com/2023/11/04/opinion/time-for-biden-to-play-hardball-with-hamas-free-the-hostages-or-no-cease-fire/,"              It's time for Biden to play hardball with Hamas: Unless hostages are freed, no cease-fire             ",2023-11-04,
https://nypost.com/2023/11/04/news/israel-clashes-with-hamas-terrorists-widen-as-war-expands/,              Israel clashes with Hamas terrorists widen as war expands            ,2023-11-04,
https://nypost.com/2023/11/04/news/dems-battle-over-israel-hamas-war-leaving-party-in-disarray/,              Democrats' internal fight over Israel-Hamas war puts party in disarray: 'President is making it even harder'            ,2023-11-04,
https://nypost.com/2023/11/04/news/hamas-leaders-gaza-home-hit-by-airstrike/,              Hamas leader’s Gaza home hit by airstrike            ,2023-11-04,
https://nypost.com/2023/11/04/news/israel-hamas-war-live-updates-and-analysis/,              Protesters hold sit-in at Statue of Liberty to call for Hamas war ceasefire            ,2023-11-06,
https://nypost.com/2023/11/03/news/hamas-trying-to-smuggle-wounded-terrorists-out-of-gaza-biden-admin/,              Hamas trying to smuggle wounded terrorists out of Gaza delaying exit of foreign nationals: Biden admin            ,2023-11-03,
https://nypost.com/2023/11/03/opinion/one-word-explains-the-ugly-of-hypocrisy-of-hamas-apologists-antisemitism/,              One word explains the ugly hypocrisy of Hamas apologists: antisemitism            ,2023-11-03,
https://nypost.com/2023/11/03/news/frick-pittsburgh-criticized-for-postponing-islamic-art-exhibition-due-to-israel-hamas-war/,              Frick Pittsburgh criticized for postponing Islamic art exhibition due to Israel-Hamas War            ,2023-11-03,
https://nypost.com/2023/11/03/news/bidens-100-million-in-aid-to-gaza-west-bank-at-high-risk-of-diversion-to-hamas-ig-says/,"              Biden’s $100M aid to Gaza, West Bank at 'high-risk' of Hamas seizure: watchdog            ",2023-11-03,
https://nypost.com/2023/11/03/opinion/defund-the-un-to-save-the-world-from-hamas-and-other-butchers/,              Defund the United Nations to save the world from Hamas and other butchers            ,2023-11-03,
https://nypost.com/2023/11/03/opinion/attachment-a-is-a-roadmap-to-hamas-enablers-in-the-us-is-the-fbi-paying-attention/,              'Attachment A' is a roadmap to Hamas enablers in the US — is the FBI paying attention?            ,2023-11-03,
https://nypost.com/2023/11/03/news/hamas-founders-son-says-deaths-in-gaza-not-israels-fault/,"              Hamas founder’s son compares terror group to Nazis, says death in Gaza 'not Israel’s fault'            ",2023-11-03,
https://nypost.com/2023/11/02/news/sen-dick-durbin-calls-for-israel-hamas-war-ceasefire/,"              Second-highest-ranking Democratic senator, Dick Durbin, calls for Israel-Hamas war cease-fire            ",2023-11-02,
https://nypost.com/2023/11/02/news/house-passes-14-3-billion-in-aid-for-israel-to-help-fight-hamas/,              House passes $14.3 billion in solo aid for Israel to help fight Hamas            ,2023-11-02,
https://nypost.com/2023/11/02/news/after-israels-war-us-urges-quick-planning-for-post-hamas-gaza-strip/,              After Israel's war: US urges plan for governing Gaza Strip after Hamas is eliminated            ,2023-11-02,
https://nypost.com/2023/11/02/news/biden-says-hamas-let-74-us-citizens-leave-gaza-as-hundreds-remain/,              Biden says Hamas let 74 US citizens leave Gaza — but hundreds remain trapped            ,2023-11-02,
https://nypost.com/2023/11/02/media/cuny-professor-and-ex-cnn-contributor-marc-lamont-hill-says-hamas-a-government-organization-not-terrorists/,"              CUNY professor, ex-CNN contributor says Hamas a 'government organization,' not terrorists            ",2023-11-02,
https://nypost.com/2023/11/02/business/white-shoe-law-firms-tell-law-schools-they-wont-hire-antisemites/,              White-shoe law firms tell law schools they won't hire antisemites amid Israel-Hamas war            ,2023-11-02,
https://nypost.com/2023/11/02/news/hamas-attack-survivor-says-shes-terrified-of-pro-palestinian-protests-on-campuses/,              Woman who hid under dead bodies to survive Hamas attack says she's terrified of pro-Palestinian protests on US campuses            ,2023-11-02,
https://nypost.com/2023/11/02/news/israel-hamas-war-live-updates-latest-news-analysis-and-photos/,"              IDF refugee camp strike hit Hamas tunnel complex, caused collapse            ",2023-11-03,
https://nypost.com/2023/11/01/news/biden-supports-pause-in-israel-hamas-war-as-heckler-demands-ceasefire/,              Biden backs humanitarian 'pause' in Israel-Hamas war as heckler demands cease-fire            ,2023-11-01,
https://nypost.com/2023/11/01/metro/nyc-leaders-blast-anti-israel-activists-tearing-down-hostage-posters/,"              Anti-Israel activists tearing down Hamas hostage posters is 'antisemitism at its deepest level,' NYC leaders say            ",2023-11-01,
https://nypost.com/2023/11/01/opinion/hamas-officials-admit-its-strategy-is-to-use-palestinian-civilians-as-human-shields/,              Hamas officials admit its strategy is to use Palestinian civilians as human shields            ,2023-11-01,
https://nypost.com/2023/11/01/opinion/ghazi-hamad-interview-proves-israel-must-destroy-hamas-2/,              Hamas leader shows why no cease-fire is possible if Israel is to survive            ,2023-11-01,
https://nypost.com/2023/11/01/media/megyn-kelly-blasts-grifters-and-liars-who-back-hamas/,              Megyn Kelly blasts 'grifters and liars' who back Hamas: 'We're witnessing collapse of wokeism'            ,2023-11-01,
https://nypost.com/2023/11/01/business/israeli-fashion-designer-dorit-bar-or-booted-from-luxury-sites/,              Israeli fashion designer booted from luxury retail sites after comparing Hamas to ISIS            ,2023-11-01,
https://nypost.com/2023/11/01/opinion/voa-sides-with-hamas-dont-demonize-the-speaker-and-other-commentary/,"              VOA sides with Hamas, don’t demonize the speaker and other commentary            ",2023-11-01,
https://nypost.com/2023/11/01/news/head-of-israels-ems-service-describes-horror-of-seeing-babies-slaughtered-by-hamas/,              Head of Israel's EMS service describes unimaginable horror of seeing babies slaughtered by Hamas            ,2023-11-01,
https://nypost.com/2023/11/01/news/hamas-terrorist-admits-to-killing-women-and-children-in-oct-7-massacre/,              Hamas terrorist recounts in horrifying detail how he slaughtered women and children in Oct. 7 massacre            ,2023-11-01,
https://nypost.com/2023/11/01/news/so-called-hamas-fighter-who-threatened-cornell-students-arrives-in-court-stone-faced-and-shackled/,              So-called 'Hamas fighter' who threatened Cornell students arrives in court stone-faced and shackled            ,2023-11-01,
https://nypost.com/2023/11/01/business/bill-ackman-wants-tiktok-ban-for-manipulating-public-opinion-in-favor-of-hamas/,              Bill Ackman says TikTok should 'probably be banned' for 'manipulating public opinion' in favor of Hamas            ,2023-11-01,
https://nypost.com/2023/11/01/news/hamas-will-release-some-of-the-400-americans-stuck-in-gaza-biden-says/,"              Hamas will release some of the 400 Americans stuck in Gaza, Biden says            ",2023-11-01,
https://nypost.com/2023/11/01/news/virginia-ag-to-probe-pro-palestine-group-with-alleged-ties-to-hamas/,              Virginia AG to probe pro-Palestinian group with alleged ties to Hamas            ,2023-11-01,
https://nypost.com/2023/11/01/opinion/why-is-bronx-defenders-union-siding-with-hamas/,              Bronx Defenders union inexplicably sides with Hamas            ,2023-11-01,
https://nypost.com/2023/11/01/news/hamas-official-vows-to-repeat-israel-attacks-again-and-again-until-its-destroyed/,              Hamas official vows to repeat Israel attacks 'again and again' until it's destroyed            ,2023-11-01,
https://nypost.com/2023/11/01/news/mugshot-shows-cornell-hamas-fighter-patrick-dai-ahead-of-court-appearance/,              New mugshot shows Cornell 'Hamas fighter' Patrick Dai ahead of court appearance            ,2023-11-01,
https://nypost.com/2023/12/30/news/idf-finds-documents-of-great-value-in-hamas-hq-in-southern-gaza-as-war-enters-third-month/,"              Netanyahu slams former Israeli PM for revealing attacks against Iran, says war against Hamas will last months            ",2023-12-30,
https://nypost.com/2023/12/30/news/how-the-israel-hamas-war-in-gaza-could-go-global-in-2024/,              How the Israel-Hamas war in Gaza could go global in 2024            ,2023-12-30,
https://nypost.com/2023/12/29/news/nj-man-inspired-by-hamas-attack-tried-to-join-al-shabaab-feds-say/,              NJ man inspired by Hamas'  Oct. 7 attack busted trying to join Islamist terror group in Kenya for 'mission of death and destruction'            ,2023-12-29,
https://nypost.com/2023/12/29/news/hamas-says-only-permanent-cease-fire-will-free-remaining-hostages-as-israel-expands-offensive/,              Hamas says only permanent cease-fire will free remaining hostages as Israel expands offensive            ,2023-12-29,
https://nypost.com/2023/12/28/opinion/bill-brattons-right-mayor-adams-dont-surrender-to-pro-hamas-protester-goons/,"              Bill Bratton's right, Mayor Adams: Don't surrender to pro-Hamas 'protester' goons            ",2023-12-28,
https://nypost.com/2023/12/28/opinion/year-in-whoppers-national-security-adviser-is-caught-clueless-the-ny-times-relies-on-hamas-and-more/,"              National Security Adviser is caught clueless, the NY Times relies on Hamas and more            ",2023-12-28,
https://nypost.com/2023/12/28/news/donald-trump-made-israels-triumph-over-hamas-much-more-likely/,"              Donald Trump, for all his flaws, made Israel's triumph over Hamas much more likely            ",2023-12-28,
https://nypost.com/2023/12/28/opinion/hamas-philosophy-all-civilians-all-children-are-tools-of-war/,"              Hamas' philosophy: All civilians, all children are tools of war            ",2023-12-28,
https://nypost.com/2023/12/28/metro/judi-weinstein-haggai-new-york-native-held-hostage-in-gaza-has-been-killed/,              NY native held hostage in Gaza has been killed — Hamas terrorists still holding body            ,2023-12-28,
https://nypost.com/2023/12/28/news/freed-hostage-mia-schem-i-went-through-a-holocaust-as-a-hamas-captive/,              Freed Israeli hostage 'went through holocaust' in Hamas captivity in Gaza: 'Everyone over there is a terrorist'            ,2023-12-28,
https://nypost.com/2023/12/28/news/iran-and-hamas-argue-over-credit-for-oct-7-terror-attacks-on-israel/,              Iran and Hamas argue over credit for Oct. 7 terror attacks: 'Looking to wash blood away with blood'            ,2023-12-28,
https://nypost.com/2023/12/27/opinion/bidens-war-on-manufacturing-peace-requires-hamas-elimination/,"              Biden’s war on manufacturing, peace requires Hamas’ elimination and other commentary            ",2023-12-27,
https://nypost.com/2023/12/27/news/israeli-officer-killed-by-hamas-after-performing-song-about-dying-on-competition-show/,              Israeli officer killed by Hamas just weeks after performing song about dying on competition show            ,2023-12-27,
https://nypost.com/2023/12/26/entertainment/bijou-phillips-enjoys-a-most-needed-vacation-after-danny-masterson-divorce/,              Bijou Phillips enjoys a 'most needed' Bahamas vacation 3 months after Danny Masterson divorce            ,2023-12-26,
https://nypost.com/2023/12/26/news/house-speaker-mike-johnson-slams-new-york-times-for-platforming-hamas-mayor-does-the-nyt-have-no-shame/,              House speaker slams New York Times for platforming Hamas mayor: ‘Does the NYT have no shame?’            ,2023-12-26,
https://nypost.com/2023/12/26/opinion/canceling-christmas-is-par-for-course-for-those-who-back-hamas-terror/,              Canceling Christmas is par for course for those who back Hamas' terror            ,2023-12-26,
https://nypost.com/2023/12/26/news/israel-is-close-to-dismantling-hamas-in-northern-gaza/,"              Israel is 'close' to dismantling Hamas in northern Gaza but war will last 'many months,' chief warns            ",2023-12-26,
https://nypost.com/2023/12/26/news/freed-hostage-says-hamas-terrorists-told-him-israel-was-destroyed/,              Freed 12-year-old hostage says Hamas terrorists told him Israel was destroyed            ,2023-12-26,
https://nypost.com/2023/12/25/news/hamas-in-control-of-unrwa-aid-group-in-gaza-palestinian-man/,"              Hamas is in control of UNRWA aid group in Gaza, Palestinian man says: recording            ",2023-12-25,
https://nypost.com/2023/12/25/news/netanyahu-visits-troops-in-gaza-were-not-stopping/,"              Netanyahu visits Israeli troops in Gaza, gets briefed on Hamas in civilian areas: 'We're not stopping'            ",2023-12-25,
https://nypost.com/2023/12/25/news/israeli-mom-who-stalled-hamas-captors-with-cookies-shares-recipe/,              Israeli mom who stalled Hamas captors with cookies shares life-saving recipe            ,2023-12-25,
https://nypost.com/2023/12/25/media/new-york-times-sparks-outrage-by-running-op-ed-by-hamas-mayor/,              New York Times sparks outrage over running op-ed by Hamas mayor: 'You have no shame or dignity'            ,2023-12-25,
https://nypost.com/2023/12/25/news/gaza-terrorists-reject-giving-up-power-as-part-of-any-peace-plan-sources/,"              Hamas rejects proposal to end war with Israel, refuses free elections in Gaza            ",2023-12-25,
